track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4hvDzMIyNEHd4nxRhxMnTV,Better With Time,11:11,36,0hNhtPyP6NlJLa8SoTM3uD,MOOD,2019-09-13,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.552,0.629,9,-6.784,0,0.239,0.178,0,0.108,0.331,151.543,190081
1Cy6AaY8lvDFxCB7AlLjME,Chainsmoking,Jacob Banks,3,6gCOpOSzeI2WTNN60VhlSg,The Boy Who Cried Freedom,2017-04-20,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.395,0.665,6,-4.031,0,0.0897,0.557,0,0.117,0.597,131.688,195133
5GkHz6iL6D20kI3bUG5PcI,Esperanza,Control Machete,28,7HgtmenilcpT51uM8aY0vv,"Artilleria Pesada, Presenta:",1999,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.695,0.684,10,-6.538,0,0.0491,0.133,0.00736,0.12,0.513,83.744,311840
4uQcfhLIZNpiWJKS9nPz3z,Burn The Ships (R3HAB Remix),for KING & COUNTRY,53,637sa0MubVLyJ8al6duftV,Burn The Ships (R3HAB Remix),2019-10-04,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,0.637,0.759,5,-4.804,1,0.0809,0.0244,0,0.0991,0.304,98.035,146020
3TO7bbrUKrOSPGRTB5MeCz,Time,Pink Floyd,70,4LH4d3cOWNNsVw41Gqt2kv,The Dark Side of the Moon,1973-03-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.358,0.48,9,-11.79,1,0.0849,0.521,0.00428,0.178,0.356,120.317,413947
1tRLXy4R5YDnwATpNIkz1R,I Want You (Forever) - Josh Butler Remix - Radio Edit,Carl Cox,58,2IV060ckyM4xblIY6mAuMb,I Want You (Forever) [Josh Butler Remix],2017-08-18,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.872,0.663,9,-8.834,1,0.0759,0.00389,0.0725,0.834,0.304,126.019,245714
0sXrAxJlOtWhTCAEYzxbZy,Veiled,Swati Bhatt,28,4eimJhGjgRzMPjPt3RiW2H,Veiled,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.545,0.359,11,-11.6,0,0.0297,0.692,3.47e-6,0.114,0.32,134.87,326667
02KG9DpLT3bV4fzUM1bORW,Aquí No Es Así,Caifanes,61,2mPZNQNgW1zrkIPyL9XJcf,El Nervio Del Volcan,1994,Caifanes La Historia,3kysJw7lvVwSoOaL0KyW94,rock,album rock,0.616,0.766,5,-11.095,1,0.0321,0.0268,1.05e-6,0.329,0.883,105.764,294267
3urdAMyf3Q5Dq373k8clrZ,Fresh Air,goosetaf,51,4KLRpnXk7KYPOpHNuDqBXQ,Memory Bloom,2019-05-10,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.337,0.19,1,-17.009,1,0.161,0.929,0.852,0.193,0.0674,79.744,147000
5W6445TK7A4ZU0WR6iGKZz,Detenido,Pekeño 77,59,33oLczPO3ksopKsT4M6DPM,Detenido,2019-09-06,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.769,0.867,0,-2.809,1,0.166,0.386,0,0.126,0.688,130.165,140212
0vFGkxCw2H1bd5cXq2Ibdz,Ta Papia,Steve Andreas,11,10NUT1z5JtNvTDMx1MjYE1,Ta Papia,2017-06-19,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.908,0.848,5,-7.456,1,0.0652,0.349,0.916,0.104,0.378,103.008,172427
02hk28MN2lUeiM3aBWe5a2,Teach Me,Alsogood,22,5TnC5oDV2ZQvRV2LS6KIN3,ProducerLife,2019-11-20,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.721,0.624,8,-7.104,1,0.0616,0.618,0.0865,0.106,0.808,89.998,86482
5rUTxVxfvEA4wdEecWm7el,Wild Ones - Nightcall Remix,Theresa Rex,45,1OczM3udGYiO41hJtwFIwB,Wild Ones (Nightcall Remix),2018-12-07,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0.677,0.62,5,-5.174,1,0.177,0.246,0,0.0987,0.66,99.811,177653
3vls6Nh3JXB0a8sIXhnMTo,Fast Times in Tahoe,Elemeno P,1,5GWIzi99vRULKmPMX0LLCF,Love & Disrespect,2003-01-01,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.438,0.697,1,-5.72,1,0.0432,0.00325,0,0.118,0.344,176.017,187246
5i7bwIFZhhj90GjgJJnNvj,Invasion,Kaivon,39,59MTZU0PKW3Cjen6rdbpVg,Transformation,2019-09-20,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.718,0.779,8,-4.778,0,0.0486,0.00556,0.714,0.147,0.0681,134.973,224000
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),Young Thug,82,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),2019-12-20,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.823,0.476,7,-8.951,1,0.242,0.0115,0,0.213,0.353,144.998,174067
41e8y8N7OLiVTWMam9iebK,Hard to Say I'm Sorry / Get Away - 2005 Remaster,Chicago,49,6CttJqwyQqtUbElzGjNrHa,Love Songs,2005-01-25,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.391,0.543,4,-7.765,1,0.0371,0.137,3.64e-4,0.0856,0.238,144.552,305960
0jTFKCb21Yd4UMV5Xk9EUz,Something Just Like This - R3hab Remix,The Chainsmokers,42,4uRfYhBBaSX8N3amojmMBE,Something Just Like This (Remix Pack),2017-04-28,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.705,0.585,2,-6.848,1,0.0366,0.296,1.9e-4,0.097,0.348,102.019,162880
7nGVAzJ4S7WLCe21qqWlN6,Nightline,Shift K3Y,36,4fJ2aE2TU1cyeJslTTk96H,Nightline [UKF10],2019-06-07,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,0.875,0.704,11,-4.198,0,0.146,0.0312,0.518,0.132,0.494,126.997,213000
5cxQSKOme3MaAtdF3JEWln,They Don't Dance No Mo' (feat. Lil' Will),Goodie Mob,36,0MMxX1jX2lwR1iKRuB7yG7,Still Standing,1998-04-07,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.797,0.668,5,-8.648,0,0.226,0.0134,0,0.216,0.325,156.026,205720
59lmc1erBarSFuxFLxCzVX,Get Upset,Soy Christmas,33,4Sj7TrZyeztszJkj30DmVw,Spent - EP,2016-12-06,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.679,0.562,3,-10.841,1,0.0351,0.891,0.352,0.137,0.192,87.953,198068
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,10cc,70,1CMgmJjMFskwwmK8h8j1Oj,The Original Soundtrack,1975,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.404,0.523,4,-15.7,1,0.0575,0.685,4.98e-4,0.282,0.164,133.738,366640
5NvDgnK8XNqcJMVUHWfpD1,It`s only Friday,St. Viper,40,53e47Tht8Y24E1VC4QldVm,Zaraze,2008-01-01,Nidza Bleja - English HIP HOP/POP Songs,5XQopnmKZnE6RjR6NIzbPS,r&b,hip pop,0.739,0.725,1,-6.443,1,0.144,0.256,0,0.37,0.861,104.927,210338
0eIy2FGcdMJDewVL96R9ha,Back In Time - Asjockers Remix,Siks,11,5iVGKcVNNVSA8dUPQX2OfN,Back In Time (The Remixes),2019-07-05,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.713,0.975,10,-3.538,0,0.168,0.105,0.00124,0.628,0.415,124.977,203530
4pWHlV64Ni9epy7RrKjFus,Birds Fly (Whisper to a Scream),The Icicle Works,42,7GuwNVfFIwktQCtPVovvjG,The Icicle Works,1984-03-31,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.563,0.755,0,-13.064,1,0.0733,0.00182,6.96e-6,0.406,0.557,114.415,229173
4H0dBxR0oAj3SWItssU4JN,Digital Scale,G-Unit,0,3zzpYc3ZBR6V2NHl6pRtXe,The Beauty Of Independence,2014-08-25,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.696,0.822,1,-5.008,1,0.336,0.0828,0,0.36,0.691,84.062,254540
3r7kx6SylBJsVrvTZ2qXuT,Runaway,Pierce Fulton,22,7tIoYjSrzj6IQOO8vqYZhL,Runaway EP,2014-03-31,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.761,0.756,7,-4.866,1,0.0674,0.00471,2.3e-4,0.0513,0.799,127.984,271416
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,73,12zl1WmHPFCSyKYbL4vBZn,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,347526
0gZp88SA5OcujHLDGkxtI3,Only One,Yellowcard,63,24IBCzEJlHBI0ioxlSuSPA,Ocean Avenue,2003-01-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.477,0.907,1,-4.814,0,0.0899,8e-5,7.82e-5,0.149,0.304,81.291,257400
7pT6WSg4PCt4mr5ZFyUfsF,If We Have Each Other,Alec Benjamin,76,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,2018-11-16,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094,181522
0YEsfwQpG7ofdIiHWA0dHi,All I Ever Need,Austin Mahone,71,0dcqVluuyFBCScCqH7uAwx,The Secret,2014,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.708,0.647,11,-6.128,1,0.0298,0.117,0,0.111,0.654,129.95,213747
0x1k6gSTSxaLxe0F2IThaX,Detente,Mike Bahía,79,3UbZvsLswQE2L5mBiGlzO0,Navegando,2019-11-15,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.736,0.585,7,-4.617,1,0.346,0.273,0,0.106,0.363,171.932,181845
2VvTyxx06Esdm48L6V0rqT,On the Line,Fever Feel,29,4mqj6zfyzY4xgwCwm70lJY,"Less Precious, Pt. III",2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.657,0.347,7,-10.024,1,0.0274,0.935,0.424,0.152,0.35,110.956,201267
4IU03NTBDTHjFkJeiOZ8Kh,Do You Hear What I Hear,Gladys Knight & The Pips,20,5pyHOj2s15KUZBsBUe9OmQ,Merry Christmas - En riktigt God Jul,2012-09-28,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.539,0.378,9,-8.291,1,0.033,0.748,0,0.0967,0.185,142.005,237147
5Su8uGrktYXM9inlzmL99W,Kinetic (Original Mix),Jay Eskar,0,6ybOmx9SPmg2IbpNumv5FK,Kinetic (Original Mix),2017-10-03,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.806,0.816,6,-4.974,0,0.0443,0.0108,0.244,0.601,0.351,126.015,240091
34ovdd3zsT969nPt84xeHV,Where Are You,Adil C,39,2YTbnYraCaojy6QGm1mzdD,Where Are You,2019-04-05,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.545,0.626,5,-7.792,0,0.0377,0.235,5.04e-4,0.0974,0.571,92.021,165921
4gUteMcpbt8S7PMc5Wy6uS,Missile,Dorothy,54,5AYoffF42E0cgDuuNgzYir,ROCKISDEAD,2016-06-24,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.528,0.448,0,-6.408,1,0.0261,0.0121,0.0204,0.158,0.668,145.989,204225
3v9jcDkIrJtjzJyQV9LJmW,Helluva - Extended Mix,Brotherhood Creed,20,4LdKbL2o2CueCFdgCh6V0e,Helluva,2012-03-06,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.814,0.847,6,-6.837,1,0.115,0.0343,0,0.316,0.671,105.403,359840
4W39Tu6p5tOlcVnZAGudtM,Magical,Timmo Hendriks,34,6UI60WHpqn20A1nKugR5QE,Magical,2019-09-13,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.411,0.829,5,-3.974,0,0.0519,0.0149,0,0.256,0.348,127.887,174492
5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,66,6oSHgr3TZJPCFshYUfBDqE,Illmatic XX,1994,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,293973
7nrtHjt4Vk4Z5jMHOwaS8F,Hit Me With Your Best Shot - 1999 Digital Remaster,Pat Benatar,10,4CcLtOTSlV2389khMapisZ,Synchronistic Wanderings,1999-09-23,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.715,0.702,4,-6.055,1,0.0296,0.109,7.73e-6,0.255,0.954,127.446,171293
6hBofveV7cUFOSuUB9RQjk,busking,_tag,62,5n3Tv4OXiCOqMA9Tcazwhq,busking,2019-02-12,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.622,0.0701,0,-13.016,1,0.0421,0.495,0.911,0.102,0.247,77.065,140714
2LzZEq1j0ow1ei4wmdlBJ5,Save Me,Djumpers,7,42FGr4LRJow0TiVkGF7rFk,Save Me,2020-01-10,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.619,0.863,10,-3.982,0,0.076,0.0109,0.143,0.108,0.123,128.025,202510
1H2pRxXY56cJsNgAS3yC21,GRAVE,GNAR,55,5KDBMEJdfDKhexart1iMQa,GNAR Lif3,2018-09-28,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.706,0.677,10,-8.168,0,0.238,0.316,0,0.105,0.832,157.855,160000
6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,Ice Nine Kills,58,3DVjLNjzyZBVc8eZcJoulz,The Silver Scream,2018-10-05,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.476,0.99,6,-2.24,1,0.133,3.61e-4,3.25e-6,0.409,0.406,130.97,177853
6V0z6kSiT9rL4xwPF7HD8k,Back to Bass,Dj Electrocimatic,19,28FIA1bhvxZxUAMfXuD5cn,When the Bats Go Through the Night,2019-03-10,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.807,0.797,0,-6.596,1,0.0708,0.00714,0.942,0.128,0.668,127.953,120000
79MV5abwiCZqbJKMd0zZUC,L.Q.M.E,N. Hardem,41,6s2eu64jY6IUVjvGaJbOgP,L.Q.M.E,2016-11-30,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.739,0.545,9,-7.093,0,0.228,0.49,2.15e-5,0.0754,0.681,88.035,250907
1ynZh1jVEOyOhlbjHbIUZe,Twister,Żabson,56,1M7OgaGvdOnHlS8X7te1mV,Twister,2019-08-08,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.631,0.8,0,-4.901,1,0.116,0.118,1.66e-4,0.0912,0.426,119.281,211006
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,75,7q2B4M5EiBkqrlsNW8lB7N,2001,1999-11-16,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.816,0.775,11,-3.323,1,0.234,0.16,3.1e-4,0.0543,0.527,93.431,270587
48qKqo6HgIG8VLN4CpYb37,Magic,Selena Gomez,47,0KtS4pLIAdZ1An17zMdjbz,Wizards Of Waverly Place,2009-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.602,0.922,11,-3.061,0,0.0386,0.00632,0,0.284,0.396,104.101,169733
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,The Hives,58,2Qo8MVIOIyrBrqgoCsHCXV,Tyrannosaurus Hives,2004-01-01,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,0.623,0.947,9,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,211813
7pxL0DzPpCjjcdfQccvnus,Una Vida Para Recordar,Piso 21,79,2AbOpXfmqnsknVyRE2UvAE,Una Vida Para Recordar,2019-07-05,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.703,0.776,7,-3.075,1,0.2,0.0746,0,0.123,0.483,182.136,215087
1K9QXJtypYRMVrfHixmHh3,No Smoke - Benzi & Blush Remix,YoungBoy Never Broke Again,62,34NnpWEF7AquzhFn6kHAoE,No Smoke (Benzi & Blush Remix),2018-06-28,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.532,0.956,9,-0.902,0,0.591,0.0117,0,0.0528,0.613,150.016,185600
57OOUUm8evWsioEolcEbOb,Kings & Queens,Kovan,32,26cjVAWcAI9TFva1QU7b3m,Kings & Queens,2018-08-17,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.661,0.876,1,-4.254,0,0.0512,0.0473,0,0.0597,0.432,123.973,197434
2l2ImRwdOn7mxuNn2zVeJH,Machete,EARTHGANG,32,203cWCBDEGSvULRH4ztNyL,Shallow Graves For Toys,2014-06-24,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.718,0.815,8,-6.037,1,0.131,0.0405,0,0.0858,0.76,140.018,299512
19Zgfi5KeY5dGm348gC4Vy,Hola Bebé,Eladio Carrion,1,7iwc0MGh5Y1BO9wh4S8kJt,Hola Bebé,2018-10-12,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.869,0.58,0,-6.669,0,0.0787,0.191,0,0.0914,0.562,140.037,185143
1ugJHNt9h6R2PSuITjw3aH,Die For You,Otherwise,0,2mtyDLXtYvr7hR7q47IMlV,True Love Never Dies,2012-05-21,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.575,0.96,8,-3.388,1,0.0389,0.00264,5.88e-6,0.198,0.702,96.016,191787
4l3zoheoF9fswu2UBLDzbT,Bring the Madness (Aero Chord Remix) [feat. Mayor Apeshit],Excision,0,07DBKt4nLGtCmbsCN2paNM,Bring the Madness (The Remixes),2015-03-23,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.656,0.934,7,-1.827,1,0.332,0.00312,0.00594,0.0811,0.421,174.04,171034
34ALhvfAPXBgjLZLaHSiLI,GOD'S WITH ME,MIKE,0,55iBCDpBDtBBDgxcSMhp2Z,BY THE WATER,2017-09-06,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.725,0.69,9,-7.449,0,0.269,0.323,0,0.157,0.431,96.045,137560
00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies,58,7mtoEwzZYBqG8JYItxcccG,Hippie Castle EP,2015-07-24,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.706,0.457,4,-9.359,1,0.0383,0.282,0.00849,0.0614,0.723,78.014,209165
70qmp46oXjH8hapj9l1lbE,The Dance,Struggle Jennings,49,5TMuKE2SbYpC3DGJPAdSTv,The Dance,2016-11-20,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.595,0.726,6,-8.363,0,0.132,0.0498,0,0.122,0.434,150.774,236648
25P3eWNVZWofL0nXhMyDwj,Waiting for a Girl like You - Radio Edit; 2017 Remaster [Radio Edit],Foreigner,26,2DirJHZVTDYehQiwpWglKo,40,2017-05-12,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.248,0.516,10,-7.818,0,0.0387,0.363,1.28e-6,0.0541,0.363,201.861,274080
0EFEkt29P7Icr7dO4vN6yk,Walk on the Wild Side,Lou Reed,17,3JKDzf9F11y9kjWnehKna1,Transformer,1972-12-01,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.564,0.262,0,-19.746,1,0.105,0.652,2.04e-4,0.0896,0.376,104.5,253960
1XxmTx7ZzI2xLvS8SqlXs9,Sigues Con El,Dimelo Flow,72,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.883,0.668,9,-2.957,1,0.113,0.11,5.29e-4,0.0734,0.676,87.972,226533
6YpqQsRNBJ8VG4cjQzZvOC,The Way I Am,Gavin Haley,54,1JEM6cvLIfeLtnphHFnQK4,Long Game,2019-10-18,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.533,0.5,7,-8.273,1,0.0481,0.772,0,0.112,0.14,99.77,178143
2aNOkWge7L1IubHjS9dkgL,Time for a Change,Benita,29,4reo75rXpm9ZpIrw5wK1y2,Time for a Change,2017-12-01,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.687,0.796,0,-9.623,0,0.103,0.00209,7.55e-5,0.137,0.608,121.263,205664
2Ik0sIJPSV8aau7fDS9jJv,Heaven & Hell,Raekwon,43,7btiyhWzUfzxN3ijSiBpC8,Only Built 4 Cuban Linx,1995,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.52,0.849,3,-5.094,0,0.345,0.412,9.95e-6,0.385,0.563,77.924,296533
00Hveeqs6yqFu6MvZ50rj9,Brut Riddim - 120 bpm,Sidney Samson,10,46e4ZeWILmScYzUYfqer5M,Brut Riddim,2018-06-15,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.849,0.583,1,-9.003,1,0.276,2.42e-4,0.857,0.117,0.503,149.756,162000
0REinjAZvoW0PrhDS2aHAg,Threnody,Naeleck,25,2CUUZuC9EhMcnU7zdNWWrI,Threnody,2016-12-26,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.71,0.751,2,-4.455,1,0.0646,1.19e-4,0.892,0.102,0.311,128.016,243809
6GpnpvtCFQ21HRk0mqVRw0,Faintly,Shrimpnose,47,62FH6u0Lmj76EfMZBX3lzK,11:11(am),2018-09-06,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.756,0.291,2,-13.78,1,0.169,0.866,0.895,0.116,0.335,75.156,126875
5okFkhRbWOSDWp3c15ouMB,Loser,The Cleverlys,0,0QFHkBhfM6u3tGxdsVitev,Cash Crop,2016-08-12,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.54,0.662,2,-5.224,1,0.0547,0.577,7.25e-6,0.123,0.58,163.989,259389
2nvUC76Xju4HuqIFXeiCyI,Sturmmaske Auf [Intro],Kollegah,0,5XpvRKPPxegcSmEfpftz7e,Sturmmaske Auf [Intro],2017-09-28,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.422,0.738,3,-4.955,0,0.393,0.105,0,0.109,0.367,92.17,232854
2m9FaaFeLhjsWChEMDSczD,"Hit the Floor ""Power"" (feat. Dollar Man)",Big Ali,31,3bPSeQve62ztctVqLjFYJt,"Hit the floor ""Power"" feat. Dollarman",2008-10-20,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.798,0.857,11,-5.603,0,0.0738,0.159,5.37e-4,0.278,0.878,125.981,191518
4ToogKQq58R9TvO40qRuxi,I Wanna Know,RL Grime,64,7GpuEZzRrPT4IGiEuWaBzy,NOVA,2018-07-27,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-6,0.203,0.109,82.607,206727
4BpndTKEqpLgntffipC53q,Don't You Worry Child - Acoustic Version,Swedish House Mafia,58,3RKhRsifs4RWrqvWV1YpPY,Don't You Worry Child,2012-09-14,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.554,0.792,11,-8.166,0,0.0309,0.406,6.65e-4,0.315,0.537,102.042,257923
1JYqoqlqzUAAYJeOVlhKIC,Care (Ft. Madi),R3HAB,1,2q9cYqYZ4uWvu0Ff2FSBIK,Care,2016-04-29,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.549,0.832,0,-3.424,0,0.0964,0.162,0,0.117,0.19,168.025,189107
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,77,0O82niJ0NpcptYRxogeEZu,The 20/20 Experience (Deluxe Version),2013-03-15,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147
2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,2,5MpkZm0GHJnrmwtq0aIkYm,Fine China,2018-10-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.106,0.551,166.11,142320
5SiZJoLXp3WOl3J4C8IK0d,Darkness,Eminem,75,4otkd9As6YaxxEkIjXPiZ6,Music To Be Murdered By,2020-01-17,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-6,0.643,0.195,75.055,337147
1HBrxfreCZDstJMYVzgRPM,Evapora,IZA,71,4pvpwUc4VlmZigtpa0NOLa,Evapora,2019-11-08,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.69,0.707,11,-4.789,1,0.279,0.125,2.77e-6,0.237,0.677,103.909,127076
0LcnHlfLbVG3GWhKXQgj3S,N Luv Wit My Money,Paul Wall,3,3yuPgLFlnJrpPCeJ5P98AC,Get Ya Mind Correct (Chopped & Screwed),2002,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.84,0.593,2,-7.755,1,0.376,0.0614,0,0.41,0.714,122.164,313720
7DbukmbGCAGAArcRdQwHen,Gimme Some Truth,Cheap Trick,41,2cR38FZ91jdePUek0YNYsw,Gimme Some Truth,2019-11-29,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0.57,0.837,2,-4.939,1,0.031,0.00101,2.85e-5,0.0873,0.662,134.975,178308
5s287dq6CuIwPFCsObTBP3,Voyage,Ghostnaut,33,338VmbILpgwr1odY6nbLjU,Voyage,2019-02-15,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.693,0.667,0,-8.161,1,0.308,0.305,6.8e-6,0.0882,0.301,89.621,176398
